Provinsi;Kabupaten;Kode;Nama;Alamat;Kode_prov;Kode_kab
JAWA TIMUR;BANYUWANGI;3510102;RS Nahdlatul Ulama Banyuwangi;Jl. Raya Mangir,Rogojampi - Banyuwangi;35;3510
JAWA TIMUR;BANYUWANGI;3510103;RS Al Huda Genteng;Jl. Raya Gambiran No. 225 Genteng;35;3510
JAWA TIMUR;BANYUWANGI;3510010;RSU Blambangan;Jl. Istiqlah No. 49 Banyuwangi;35;3510
JAWA TIMUR;BANYUWANGI;3510043;RSUD Genteng;Jl. Hasanudin No.98, Genteng;35;3510
JAWA TIMUR;BANYUWANGI;3510065;RSIA Bunda;Jl. Adisucipto 9 Banyuwangi;35;3510
JAWA TIMUR;BANYUWANGI;3510091;RSK Anak & P.Dalam Banyuwangi;Jl. Basuki Rachmat Banyuwangi;35;3510
JAWA TIMUR;BLITAR;3505036S;RSIA Kirana Husada;Jl. Panglima Sudirman 55 Beru Wlingi Blitar;35;3505
JAWA TIMUR;BLITAR;3505035;ANANDA;jl. mastrip no. 14 srengat;35;3505
JAWA TIMUR;BLITAR;3572065;Rumah Sakit Umum Aminah Blitar;Jl.Veteran No.39 Kota Blitar;35;3572
JAWA TIMUR;BLITAR;3505037S;RSIA Cendana;Jl. Kusuma Bangsa No.01, Kanigoro;35;3505
JAWA TIMUR;BLITAR;3505024;RS Aulia;Jl.Raya Utara No 3;35;3505
JAWA TIMUR;BLITAR;3505013;RSUD Ngudi Waluyo Wlingi;Jl. Dr. Sucipto No.5 Wlingi;35;3505
JAWA TIMUR;BLITAR;3505054;RSU An-Nisaa;Jl. Suparyono Timur No.1, Bajang Talun-Blitar;35;3505
JAWA TIMUR;BOJONEGORO;3522036;RS Muhamadiyah Sumberejo;Jl. Raya Sumberrejo Bojonegoro;35;3522
JAWA TIMUR;BOJONEGORO;3522058;RSUD Padangan;Jl. Dr. Soetomo No.02 Padangan,Bojonegoro;35;3522
JAWA TIMUR;BOJONEGORO;3522025;RS Aisyiyah Bojonegoro;Jl. Hasyim Asyari 17 Bojonegoro;35;3522
JAWA TIMUR;BOJONEGORO;3522047;RSUD Sumberrejo;Jl. Raya No.231 Sumberrejo,Bojonegoro;35;3522
JAWA TIMUR;BOJONEGORO;3522061S;RS Ibnu Sina Bojonegoro;Jl. Lisman No.07 Campurejo;35;3522
JAWA TIMUR;BOJONEGORO;3522059;RS Bhayangkara Wahyu Tutuku Bojonrgoro;Jl. Panglima Sudirman;35;3522
JAWA TIMUR;BOJONEGORO;3522060;Rumah Sakit Muhammadiyah Kalitidu;Jl.Raya Kalitidu-cepu No.266;35;3522
JAWA TIMUR;BOJONEGORO;3522014;RSU Dr. R. Sosodoro Djatikoesoemo;Jl. Dr Wahidin No.40, Bojonegoro;35;3522
JAWA TIMUR;BONDOWOSO;3511011;RSUD Dr. H.Koesnadi;Jl. Piere Tendean Bondowoso;35;3511
JAWA TIMUR;BONDOWOSO;3511012S;RS. BHAYANGKARA TK.IV BONDOWOSO;JL. JEND. POL. S. JUDODIHARJO 12, BONDOWOSO;35;3511
JAWA TIMUR;GRESIK;3525091;RS WALI SONGO 1;Jl. Raya Balongpanggang - Mojokerto Km 4 Kec. Balongpanggang;35;3525
JAWA TIMUR;GRESIK;3525089;Mabarrot MWC NU;Jl. Raya Bungah No. 63 Gresik;35;3525
JAWA TIMUR;GRESIK;3525010;RSUD Ibnu Sina Kab. Gresik;Jl. Dr. W Sudiro Husodo No.243 B, Gresik;35;3525
JAWA TIMUR;GRESIK;3525043;RSIA Nyai Ageng Pinatih;Jl. KH Abd Karim 76-78 Gresik;35;3525
JAWA TIMUR;GRESIK;3525076;RS Petrokimia Gresik;Jl. Jen Ahmad Yani 69 Gresik;35;3525
JAWA TIMUR;GRESIK;3525088;RS Muhammadiyah Gresik;Jl. KH. Kholil 88,Gresik;35;3525
JAWA TIMUR;GRESIK;3525090S;RS Wates Husada Gresik;Ry Wates Utara Kedung Pring Balong Panggang Gresik;35;3525
JAWA TIMUR;GRESIK;3525021;RS PT Semen Gresik;Jl. R A Kartini No. 280 Gresik;35;3525
JAWA TIMUR;GRESIK;3525054;RS Jiwa Aditama;Jl. Raya Bunder Gresik;35;3525
JAWA TIMUR;GRESIK;3525087;RSU Denisa;Jl. Dr. Wahidin Sudirohusodo No.736;35;3525
JAWA TIMUR;JEMBER;3509138;RSU Kaliwates PTPN XII Jember;Jember;35;3509
JAWA TIMUR;JEMBER;3509134;RSUD Balung;Jl. Rambipuji 19, Balung Jember;35;3509
JAWA TIMUR;JEMBER;3509021;RS PTPN X Jember;Jl. Bedadung No.2;35;3509
JAWA TIMUR;JEMBER;3509136;RS Citra Husada Jember;jl. Teratai No. 22 Jember;35;3509
JAWA TIMUR;JEMBER;3509043;RSTP Jember;Jl. Nusa Indah No. 28 Jember;35;3509
JAWA TIMUR;JEMBER;3509112;RSGM Universitas Jember;Jl. Kalimantan No. 37 Jember;35;3509
JAWA TIMUR;JEMBER;3509135;RS Bina Sehat;Jl. Jayanegara 7 Kaliwates Jember;35;3509
JAWA TIMUR;JEMBER;3509010;RSU Dr. Soebandi;Jl. Dr. Soebandi No.124, Jember;35;3509
JAWA TIMUR;JEMBER;3509032;Rumkit Tk.III Baladika Husada Jember;Jl. PB Sudirman No. 49 Jember;35;3509
JAWA TIMUR;JEMBER;3509101;RS Utama Husada;Jl. Manggar No.134 Tegalsari, Ambulu Jember;35;3509
JAWA TIMUR;JEMBER;3509123;RSUD Kalisat Kab.Jember;Jl. M.H.Thamrin No.31 Jember;35;3509
JAWA TIMUR;JEMBER;3509137;RSIA SRIKANDI IBI JEMBER;Jl. KH Agus Salim No. 20;35;3509
JAWA TIMUR;JOMBANG;3517092;RS Muhammadiyah Jombang;Jl. Dr. Soetomo No.15 Jombang;35;3517
JAWA TIMUR;JOMBANG;3517025S;Airlangga;Jl. Airlangga, No. 50C Jelakombo;35;3517
JAWA TIMUR;JOMBANG;3517092S;RS Muhammadiyah Jombang;Jl. Dr. Soetomo No.15 Jombang;35;3517
JAWA TIMUR;JOMBANG;3517010;RSUD Kab. Jombang;Jl. KHW Hasyim 52, Jombang;35;3517
JAWA TIMUR;JOMBANG;3517043;RSAB Muslimat;Jl. U Sumohardjo 32-34 Jombang;35;3517
JAWA TIMUR;JOMBANG;3517088;RS Nur Wachid Jombang;Jl. Yos Sudarso No.24 Jombang;35;3517
JAWA TIMUR;JOMBANG;3517089;RSUD PLOSO;Jl. Darmo Sugondo No.83 Rejoagung-Ploso;35;3517
JAWA TIMUR;JOMBANG;3517094S;RSU NAHDLATUL ULAMA JOMBANG;"Jl. KH. Hasyim Asy""ari 211";35;3517
JAWA TIMUR;JOMBANG;3517021;RS Kristen Mojowarno;Jl. Merdeka No.59 Mojowarno, Jombang;35;3517
JAWA TIMUR;JOMBANG;3517090S;RSB PKU MUHAMMADIYAH MOJOAGUNG;Jl Sayid Sulaiman No.33 Jombang;35;3517
JAWA TIMUR;JOMBANG;3517076;RS Islam Jombang;Jl. Brig. Kretarto 22 A Jombang;35;3517
JAWA TIMUR;JOMBANG;3517091S;RS dr. Moedjito Dwidjosiswojo;Jl. Hayam Wuruk no.09;35;3517
JAWA TIMUR;JOMBANG;3517087;RS Bedah Dan Kandungan Unipdu Medika;Jl. Raya Peterongan Jogoroto Km.0.5, Jombang;35;3517
JAWA TIMUR;JOMBANG;3517093S;RS AL-AZIZ;JL. RAYA TEMBELANG;35;3517
JAWA TIMUR;KEDIRI;3506061;RSIA Nuraini;Jl. Yos Sudarso 84 Pare Kediri;35;3506
JAWA TIMUR;KEDIRI;3506014;RSU Pare;Jl. Pahlawan Kusuma Bangsa No.1, Pare;35;3506
JAWA TIMUR;KEDIRI;3506036;RS Amelia;Jl. Pahlawan No.25A Pare - Kediri;35;3506
JAWA TIMUR;KEDIRI;3571020;Rumkit Tk.IV Kediri;Jl. Mayjen Sungkono No. 44, KEDIRI;35;3571
JAWA TIMUR;KEDIRI;3506062;RS Aura Syifa;Jl. Joyoboyo 42 Dlopo Kec. Ngasem;35;3506
JAWA TIMUR;KEDIRI;3506025;RS PTP XXI Toeloengredjo;Jl. A Yani No. 25 Pare Kediri;35;3506
JAWA TIMUR;KEDIRI;3506060S;RSAB Kasih Bunda;Jl. Jaya Wijaya No.1, Pare Kediri;35;3506
JAWA TIMUR;KEDIRI;3506058;Rumah Sakit Bedah Arga Husada;Ds. Branggahan Kec. Ngadiluwih;35;3506
JAWA TIMUR;KEDIRI;3506059;RS MUHAMMADIYAH SITI KHODIJAH GURAH;JL. DR. SOETOMO 322 SUKOREJO KEC. GURAH KAB. KEDIRI;35;3506
JAWA TIMUR;KEDIRI;3506047;RSU MUHAMMADIYAH SURYA MELATI;Jl. Raya Ngadiluwih - Wates km. 10, Ds. Ngletih, Kec. Kandat;35;3506
JAWA TIMUR;KOTA BATU;3579003;RS BHAYANGKARA HASTA BRATA BATU;JL. R.A. KARTINI NO. 1;35;3579
JAWA TIMUR;KOTA BATU;3579030;RS. Paru Batu;Jl. A.Yani No.10-13 Batu Malang;35;3579
JAWA TIMUR;KOTA BATU;3579074;RS Baptis Batu;Jl. Raya Tlekung No.I, Malang;35;3579
JAWA TIMUR;KOTA BLITAR;3572021;RS Budi Rahayu;Jl. Jend.A Yani 18 Blitar;35;3572
JAWA TIMUR;KOTA BLITAR;3505066S;RSI Haji Mardjoeki;Jl. Raya Pikatan RT.02 RW.III-15 Wonodadi;35;3505
JAWA TIMUR;KOTA BLITAR;3572043;RS Syuhada Haji;Jl. Tanjung No.12 Pakunden-Blitar;35;3572
JAWA TIMUR;KOTA BLITAR;3572010;RSU Mardi Waluyo;Jl. Kalimantan 113, Kota Blitar;35;3572
JAWA TIMUR;KOTA BLITAR;3572032;RSIA Aminah;Jl. Veteran No.12,Blitar;35;3572
JAWA TIMUR;KOTA KEDIRI;3571042;RS Baptis Kediri;Jl. Mauni 1-7 Kediri;35;3571
JAWA TIMUR;KOTA KEDIRI;3571146S;Lirboyo;Jl. Dr.Saharjo, Kediri;35;3571
JAWA TIMUR;KOTA KEDIRI;3571147S;RS Ratih;Jl. Penanggungan No.32, Kediri;35;3571
JAWA TIMUR;KOTA KEDIRI;3571111;RSB Nirmala Kediri;Jl. Jaksa Agung Suprapto No.5 Kediri;35;3571
JAWA TIMUR;KOTA KEDIRI;3571133;RSK Bedah Dina L;Jl. Hayam Wuruk No.90,Kediri;35;3571
JAWA TIMUR;KOTA KEDIRI;3571148;RSIA Melinda;Jl. Penanggungan;35;3571
JAWA TIMUR;KOTA KEDIRI;3571149;RS Rachma Medika;Jl. Brigjend Iman Bachri 238, Kediri;35;3571
JAWA TIMUR;KOTA KEDIRI;3571016;RSU Gambiran;Jl. KH Wahid Hasyim 64 Kediri;35;3571
JAWA TIMUR;KOTA KEDIRI;3571031;RS Bhayangkara Kediri;Jl. Kombes Pol Duryat 17 Kediri;35;3571
JAWA TIMUR;KOTA KEDIRI;3571053;RS Kusta Kediri;Jl. Veteran No. 48, Kediri;35;3571
JAWA TIMUR;KOTA KEDIRI;3571122;RSIA Muhammadiyah Kediri;Jl. Gatot Subroto 84 Kediri;35;3571
JAWA TIMUR;KOTA KEDIRI;3571145;RSIA Citra Keluarga;Jl. Urip Sumoharjo 189, Kediri;35;3571
JAWA TIMUR;KOTA KEDIRI;3571144;RS Islam Al-Arafah;Jl. Raung 190,Kediri;35;3571
JAWA TIMUR;KOTA MADIUN;3577030;RS Rumkit Tk.IV Madiun;Jl. Pahlawan No. 79 Madiun;35;3577
JAWA TIMUR;KOTA MADIUN;3577074;RS Islam Siti Aisyah;Jl. Mayjen SungkoNo. 38 - 40 Madiun;35;3577
JAWA TIMUR;KOTA MADIUN;3577086;RS Griya Husada Madiun;Jl. Mayjen. Panjaitan No. 22;35;3577
JAWA TIMUR;KOTA MADIUN;3577052S;RSB Al Hasanah;Jl. Sri Rejeki No. 91B, kel. Sukosari, Kec. Kartoharjo;35;3577
JAWA TIMUR;KOTA MADIUN;3577026;RS Santa Clara;Jl. Biliton No. 15 Madiun;35;3577
JAWA TIMUR;KOTA MADIUN;3577085;RSUD Kota Madiun;Jl. Campursari No.12B Madiun;35;3577
JAWA TIMUR;KOTA MADIUN;3577015;RSU Dr. Soedono Madiun;Jl. Dr. Soetomo 59, Madiun;35;3577
JAWA TIMUR;KOTA MALANG;3573244;RSIA Puri Medika;Jl. Taman Slamet No.20, Malang;35;3573
JAWA TIMUR;KOTA MALANG;3573246;RS Hermina Tangkubanprahu;PT. Medikaloka Malang;35;3573
JAWA TIMUR;KOTA MALANG;3573011;RSU Dr. Saiful Anwar;Jl. Jaksa Agung Suprapto No.2 Malang;35;3573
JAWA TIMUR;KOTA MALANG;3573247;RSB Permata Hati;Jl. Danau Toba E VI No.17 - 18 Sawojajar;35;3573
JAWA TIMUR;KOTA MALANG;3573044;RS Panti Nirmala;Jl. Kebalen Wetan N0.2-8 Malang;35;3573
JAWA TIMUR;KOTA MALANG;3573256S;RS Bantuan 05.08.04 Lawang;Jl. Sumber Waras no.32;35;3573
JAWA TIMUR;KOTA MALANG;3573255S;RSIA GANESHA MEDIKA MALANG;-;35;3573
JAWA TIMUR;KOTA MALANG;3507248S;RSK Bedah Hasta Husada;Malang;35;3507
JAWA TIMUR;KOTA MALANG;3573066;RS PTPN XI Lavalete;Jl. WR Supratman 10 Malang;35;3573
JAWA TIMUR;KOTA MALANG;3573251;RSB Mardi Waloeja Rampal Malang;Jl.WR.Supratman No.1, Malang;35;3573
JAWA TIMUR;KOTA MALANG;3573243S;RSIA Mardi Waloeja Kauman Malang;Jl. Kauman No.23, Malang;35;3573
JAWA TIMUR;KOTA MALANG;3573081;RS LPK Malang;Jl. Asahan No.7 Malang;35;3573
JAWA TIMUR;KOTA MALANG;3573135;RSAB Muhammadiyah;Jl. Wahid Hasyim 30 Malang;35;3573
JAWA TIMUR;KOTA MALANG;3573215;RS Islam Aisyiyah Malang;Jl. Sulawesi No 16 Malang;35;3573
JAWA TIMUR;KOTA MALANG;3573250S;RSB Puri Bunda;Jl. Simpang Sulfat Utara 60 A Pandan Wangi Blimbing;35;3573
JAWA TIMUR;KOTA MALANG;3573253;RSIA Melati Husada;Jl. Kawi No. 32-34;35;3573
JAWA TIMUR;KOTA MALANG;3573242;RSIA Harmoni Gajayana;Jl. Gajayana No. 12-B;35;3573
JAWA TIMUR;KOTA MALANG;3573245S;RS Manu Husada;Jl. Sultan Agung No.110 - 12, Malang;35;3573
JAWA TIMUR;KOTA MALANG;3573022;Rumkit Tk.II Dr. Soepraoen;Jl. Sodanco Supriyadi No.22,Malang;35;3573
JAWA TIMUR;KOTA MALANG;3573055;RS Panti Waluya Sawahan;Jl. Nusakambangan No.56, Malang;35;3573
JAWA TIMUR;KOTA MALANG;3573249S;RS Permata Bunda;Jl. Soekarno Hatta No.75, Malang;35;3573
JAWA TIMUR;KOTA MALANG;3507204;RS Islam Gondang Legi;Jl. Hayam Wuruk 66 Gondang Legi Malang;35;3507
JAWA TIMUR;KOTA MALANG;3573254S;RSIA GALERI CANDRA;JL. ANDONG NO. 3;35;3573
JAWA TIMUR;KOTA MALANG;3573226;RS Islam Malang;Jl. M. T. Haryono No. 139 Malang;35;3573
JAWA TIMUR;KOTA MALANG;3573252;RSIA Mutiara Bunda;Jalan Ciujung 19 Malang;35;3573
JAWA TIMUR;KOTA MOJOKERTO;3576051;RS Hasanah Muhammadiyah;Jl. HOS Cokroaminoto No. 26-28 Mojokerto;35;3576
JAWA TIMUR;KOTA MOJOKERTO;3576074;RS Kamar Medika;Jl. Empunala No.351 Kota Mojokerto;35;3576
JAWA TIMUR;KOTA MOJOKERTO;3576040;RS Reksa Waluya;Jl. Mojopahit 422, Mojokerto;35;3576
JAWA TIMUR;KOTA PASURUAN;3514014S;Rumah Sakit Khusus Bedah Ganesha Medika;Jl. Raya Sengonagung no. 17 Purwosari-Pasuruan;35;3514
JAWA TIMUR;KOTA PASURUAN;3575013;RSU Dr. R.Soedarsono Pasuruan;Jl. Dr Wahidin Sudirohusodo No. 1-4 Pasuruan;35;3575
JAWA TIMUR;KOTA PROBOLINGGO;3574068S;RS Bersalin Amanah;-;35;3574
JAWA TIMUR;KOTA PROBOLINGGO;3574012;RSU Dr. Moh Saleh Probolinggo;Jl. Mayjend Panjaitan No.65;35;3574
JAWA TIMUR;KOTA PROBOLINGGO;3574023;RS Dharma Husada;Jl. Sukarno Hatta Probolinggo;35;3574
JAWA TIMUR;KOTA SURABAYA;3578523;RSU Haji Surabaya;Jl. Manyar Kertoadi Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578545;RSB Adi Guna;Jl. Alun-alun Rangkah 1-3 Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578772;RS Bedah Surabaya;Jl. Manyar No.9, Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578783S;RS PKU MUHAMMADIYAH SURABAYA;Jl. KHM Mansyur No. 180-182;35;3578
JAWA TIMUR;KOTA SURABAYA;3578780;RS Orthopedi dan Traumatologi Surabaya;Jl. Emerald Mansion TX/10 Citraland;35;3578
JAWA TIMUR;KOTA SURABAYA;3578560;RS Husada Utama;Jl. Prof Dr Moestopo 31-33-35 Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578582;RS Mitra Keluarga Surabaya;Jl. Satelit Indah II darmo satelit;35;3578
JAWA TIMUR;KOTA SURABAYA;3578016;RSU Dr. Soetomo;Jl. Prof Dr. Moestopo 6 - 8 Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578603;RS Gotong Royong;Jl. Medokan Semampir Indah Sby;35;3578
JAWA TIMUR;KOTA SURABAYA;3578031;RS William Booth;Jl. Diponegoro 34,Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578781;RS.ROYAL SURABAYA;JL. RUNGKUT INDUSTRI I/1;35;3578
JAWA TIMUR;KOTA SURABAYA;3578782S;RS SURABAYA MEDICAL SERVICE;-;35;3578
JAWA TIMUR;KOTA SURABAYA;3578625;RSGM FKG Univ.Erlangga;Jl. Prof Dr Moestopo 47 Sby;35;3578
JAWA TIMUR;KOTA SURABAYA;3578192;RS Jiwa Menur;Jl. Menur 120 Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578766S;RS Wiyung Sejahtera;Jl. Karangan PDAM 1-3;35;3578
JAWA TIMUR;KOTA SURABAYA;3578053;RS Darmo;Jl. Raya Darmo 90,Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578261;RSIA I.B.I. Surabaya;Jl. Dupak 15A Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578213;RSUD Bhakti Dharma Husada;Jl. Raya Kendung No.115-117, Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578742;RS Islam Darus Syifa;Jl. Raya Benowo No.5,Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578768S;RS Obgyn Lombok Dua Dua;Jl. Raya Lontar No.109;35;3578
JAWA TIMUR;KOTA SURABAYA;3578075;RS Griya Husada Surabaya;Jl. Dukuh Pakis No.2,Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578770;RS Wijaya Surabaya;Jl. Raya Menganti No.398 Wiyung Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578443;RS Siloam Hospitals Surabaya;Jl. Gubeng Raya 70 Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578764;RS Bhayangkara H.S.Samsoeri Mertojoso;Jl. Achmad Yani No.116,Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578090;RS Al Tanjung Perak;Jl. Laksda M.Nazir No.56,Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578111;RS Islam Surabaya;Jl. Jend A Yani 2-4 Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578512;RSK P.Dalam Mukti Mulia;Jl. Kayun No. 3 Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578773;RUMKITBAN 05.08.05 SURABAYA;Gubeng Pojok No.21;35;3578
JAWA TIMUR;KOTA SURABAYA;3578777S;RS UNIVERSITAS AIRLANGGA;Kampus C Mulyorejo Univ Airlangga;35;3578
JAWA TIMUR;KOTA SURABAYA;3578133;RS AL Pal Surabaya;Jl. Taruna 66-68 Ujung Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578780S;RS Orthopedi dan Traumatologi Surabaya;Jl. Emerald Mansion TX/10 Citraland;35;3578
JAWA TIMUR;KOTA SURABAYA;3578534;RS Sumber Kasih;Jl. Menganti No.38-40 Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578556;Premier Surabaya;Jl. Nginden Intan Barat Sby;35;3578
JAWA TIMUR;KOTA SURABAYA;3578170;RS AL Kodikal;Jl. Morokrembangan Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578571;RSUD Dr. Mohamad Soewandhie;Jl. Tambakrejo 45-47 Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578235;RSU Bunda Surabaya;Jl. Ry. Kandangan 23-24 Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578593;RSB Pura Raharja;Jl. Puncang Adi No.12 - 14 Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578020;RS Al Dr Ramelan;Jl. Gadung No. 1 Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578614;RSK Bedah Bhakti Rahayu;Jl. Ketintang Madya I/16 Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578774;RSIA NUN Surabaya;jalan Manukan Tengah 51 J 4-6;35;3578
JAWA TIMUR;KOTA SURABAYA;3578042;RS Katholik Surabaya;Jl. Diponegoro 51,Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578731;RSGM Hang Tuah Surabaya;FKG Hang Tuah Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578064;RS Adi Husada Pusat;Jl. Undaan Wetan 40-44,Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578753;RSK Bedah Onkologi;Jl. Galaxy Bumi Permai Blok A2 No.7,Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578086;RS PHC;Jl. Prapat Kurung Selatan no 1;35;3578
JAWA TIMUR;KOTA SURABAYA;3578100;RS Adi Husada Kapasari;Jl. Kapasari No. 97-101 Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578122;Rumkit Tk III Brawijaya,Sby;Jl. Kesatrian No.17 Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578144;RS AL Gunungsari;Jl. Golf No. 1 Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578778S;National Hospital;Jl. Boulevard Famili Selatan kav. 1, Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578166;RS TNI AU Soemitro;Jl. Serayu 17 Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578779S;RSB Lombok Dua Dua;Jl. Lombok no.22;35;3578
JAWA TIMUR;KOTA SURABAYA;3578181;RS Akabri Al Surabaya;Jl. Morokrembangan Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578322S;RS Khusus Paru Surabaya;Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578202;RS Mata Undaan;Jl. Undaan Kulon 17-19 Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578767S;RSIA Cempaka Putih Permata Surabaya;Jl. Jambangan Kebon Agung No.8;35;3578
JAWA TIMUR;KOTA SURABAYA;3578272;RSIA Siti Aisyiah;Jl. Pacar Keling No.15A Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578224;RS Islam Surabaya Jemursari;Jl. Jemursai 51 - 57, Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578769S;RS Ibu dan Anak Kendangsari;Jl. Raya Kendangsari No.38 Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578771S;RS Putri;Jl. Arief Rahman Hakim 122 Surabaya;35;3578
JAWA TIMUR;KOTA SURABAYA;3578476;RS Al-irsyad;Jl. KH.Mansyur 210 Surabaya;35;3578
JAWA TIMUR;LAMONGAN;3524044S;RS KH. Abdurrahman Syamsuri;Jl. Raya Deandles Paciran;35;3524
JAWA TIMUR;LAMONGAN;3524020;RS Islam Nashrul Ummah;Jl. Merpati No.62 Lamongan;35;3524
JAWA TIMUR;LAMONGAN;3524042;RSUD Ngimbang;Jalan Mayangkara No. 227 Sendangharjo Ngimbang;35;3524
JAWA TIMUR;LAMONGAN;3524016;RSUD Dr Soegiri Lamongan;Jl. Kusumabangsa No. 7 Lamongan;35;3524
JAWA TIMUR;LAMONGAN;3524031;RS Muhammadiyah Lamongan;Jl. Jaksa Agung Suprapto No 76 Lamongan;35;3524
JAWA TIMUR;LAMONGAN;3512035;"RSIA ""FATIMAH"" LAMONGAN";Jl. Pahlawan Selatan No. 18;35;3512
JAWA TIMUR;LAMONGAN;3524045S;RSU DR. SUYUDI;Jl. Daendles Paciran, Lamongan;35;3524
JAWA TIMUR;LAMONGAN;3524043S;RS Bedah Mitra Sehat;Jl. Raya Lamongan Babat KM 5 Desa Karanglangit;35;3524
JAWA TIMUR;LUMAJANG;3508056S;RS ISLAM LUMAJANG;Jl. Kyai Muksin no 19 Lumajang;35;3508
JAWA TIMUR;LUMAJANG;3508057S;RSB USADA KARYA;Jl. Ir. Soekarno-Hatta No. 42 Tempeh;35;3508
JAWA TIMUR;LUMAJANG;3508016;RSU Dr. Haryoto Lumajang;Jl. Basuki Rahmat No.5, Lumajang;35;3508
JAWA TIMUR;LUMAJANG;3508053;RS Wijaya Kusuma;Jl. A. Yani No.149 Lumajang;35;3508
JAWA TIMUR;LUMAJANG;3508054;RS Bhayangkara Lumajang;Jl. Kapt. Kyai Ilyas No. 7;35;3508
JAWA TIMUR;LUMAJANG;3508055;RUMAH SAKIT DJATIROTO;JL PB SUDIRMAN 81 LUMAJANG;35;3508
JAWA TIMUR;MADIUN;3519023;RSUD Caruban, Kab.Madiun;Jl. A Yani Km 2 Caruban Madiun;35;3519
JAWA TIMUR;MADIUN;3519025S;RS Haji Ibrahim;Jl. Raya Tiron No.Madiun;35;3519
JAWA TIMUR;MADIUN;3519024;RSUD DOLOPO;Jl. Raya Dolopo No. 117, Dolopo, Madiun;35;3519
JAWA TIMUR;MADIUN;3519012;RSTP Dungus;Jl. Raya Dungus - Wungu, Madiun;35;3519
JAWA TIMUR;MAGETAN;3520013;RSIA Bhakti Persada;Jl. Pasar Legi No.145 Kel.Mangge Kec. Barat Magetan;35;3520
JAWA TIMUR;MAGETAN;3520041;RS Lanuma Iswahyudi;Jl. Raya Solo - Maospati, Magetan;35;3520
JAWA TIMUR;MAGETAN;3520014S;RS Bersalin Sekar Wangi;Magetan;35;3520
JAWA TIMUR;MAGETAN;3520012;RSU Dr. Saydiman Magetan;Jl. Pahlawan No.2 Magetan;35;3520
JAWA TIMUR;MALANG;3573097;RSIA Husada Bunda;Jl. Pahlawan Trip No.2;35;3573
JAWA TIMUR;MALANG;3507099;RS Prasetya Husada;Jl. Raya Ngijo No.25 Karangploso, Malang;35;3507
JAWA TIMUR;MALANG;3507026;RS Jiwa Dr. Radjiman Wediodiningrat;Jl. Jend. A.Yani Lawang;35;3507
JAWA TIMUR;MALANG;3507052;"RSU ""Kanjuruhan""Kepanjen";Jl. Panji No. 100 Kepanjen, Malang;35;3507
JAWA TIMUR;MALANG;3507105S;Lawang Medika;Jl. Dr. Cipto 8 Bedali, Lawang;35;3507
JAWA TIMUR;MALANG;3507104S;RS Prima Husada;Banjararum Selatan No.3, Mondoroko Singosari Malang;35;3507
